aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
2523,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2524,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2525,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2526,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2527,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2528,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2529,0.391,2.5,1,2,4,0.977,10,N3,L4+14,control,C3_N3_D3,79911.523
2530,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2531,0.195,3,1.414,2,4,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2532,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2533,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2534,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2535,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2536,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2537,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2538,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2539,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2540,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2541,0.488,3.6,1.673,2,6,1.758,18,N3,L4+14,control,C3_N3_D3,79911.523
2542,0.195,3.5,2.121,2,5,0.684,7,N3,L4+14,control,C3_N3_D3,79911.523
2543,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2544,0.293,3,1,2,4,0.879,9,N3,L4+14,control,C3_N3_D3,79911.523
2545,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2546,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2547,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2548,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2549,0.195,3.5,2.121,2,5,0.684,7,N3,L4+14,control,C3_N3_D3,79911.523
2550,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2551,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2552,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2553,0.391,3,0,3,3,1.172,12,N3,L4+14,control,C3_N3_D3,79911.523
2554,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2555,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2556,1.562,2.812,1.167,2,5,4.395,45,N3,L4+14,control,C3_N3_D3,79911.523
2557,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2558,0.684,4,1.633,2,7,2.734,28,N3,L4+14,control,C3_N3_D3,79911.523
2559,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2560,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2561,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2562,0.195,3,1.414,2,4,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2563,0.293,3,1,2,4,0.879,9,N3,L4+14,control,C3_N3_D3,79911.523
2564,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2565,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2566,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2567,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2568,0.195,4,1.414,3,5,0.781,8,N3,L4+14,control,C3_N3_D3,79911.523
2569,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2570,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2571,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2572,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2573,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2574,0.488,4.6,1.14,3,6,2.246,23,N3,L4+14,control,C3_N3_D3,79911.523
2575,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2576,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2577,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2578,0.391,2,0,2,2,0.781,8,N3,L4+14,control,C3_N3_D3,79911.523
2579,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2580,0.195,4,1.414,3,5,0.781,8,N3,L4+14,control,C3_N3_D3,79911.523
2581,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2582,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2583,0.586,2.833,0.753,2,4,1.66,17,N3,L4+14,control,C3_N3_D3,79911.523
2584,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2585,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2586,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2587,0.586,2.333,0.516,2,3,1.367,14,N3,L4+14,control,C3_N3_D3,79911.523
2588,0.391,4.5,2.517,2,8,1.758,18,N3,L4+14,control,C3_N3_D3,79911.523
2589,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2590,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2591,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2592,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2593,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2594,3.027,5.29,3.398,2,13,16.016,164,N3,L4+14,control,C3_N3_D3,79911.523
2595,0.781,2.375,0.744,2,4,1.855,19,N3,L4+14,control,C3_N3_D3,79911.523
