aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
251,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
252,0.098,55,0,55,55,5.371,55,N2,L4+14,mannitol,M2_N2_D3,75971.484
253,0.293,41.667,13.429,32,57,12.207,125,N2,L4+14,mannitol,M2_N2_D3,75971.484
254,0.586,53,12.946,34,66,31.055,318,N2,L4+14,mannitol,M2_N2_D3,75971.484
255,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
256,0.293,59,7,51,64,17.285,177,N2,L4+14,mannitol,M2_N2_D3,75971.484
257,0.098,42,0,42,42,4.102,42,N2,L4+14,mannitol,M2_N2_D3,75971.484
258,0.098,61,0,61,61,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
259,0.098,59,0,59,59,5.762,59,N2,L4+14,mannitol,M2_N2_D3,75971.484
260,0.293,45.667,15.044,30,60,13.379,137,N2,L4+14,mannitol,M2_N2_D3,75971.484
261,0.586,53,5.967,44,58,31.055,318,N2,L4+14,mannitol,M2_N2_D3,75971.484
262,0.879,46.444,11.326,33,63,40.82,418,N2,L4+14,mannitol,M2_N2_D3,75971.484
263,0.293,55,5,50,60,16.113,165,N2,L4+14,mannitol,M2_N2_D3,75971.484
264,1.074,43.818,9.998,31,65,47.07,482,N2,L4+14,mannitol,M2_N2_D3,75971.484
265,0.293,48,6.083,44,55,14.062,144,N2,L4+14,mannitol,M2_N2_D3,75971.484
266,0.195,50.5,21.92,35,66,9.863,101,N2,L4+14,mannitol,M2_N2_D3,75971.484
267,0.098,65,0,65,65,6.348,65,N2,L4+14,mannitol,M2_N2_D3,75971.484
268,0.684,42.714,9.069,31,57,29.199,299,N2,L4+14,mannitol,M2_N2_D3,75971.484
269,0.391,39.25,13.2,30,58,15.332,157,N2,L4+14,mannitol,M2_N2_D3,75971.484
270,0.098,37,0,37,37,3.613,37,N2,L4+14,mannitol,M2_N2_D3,75971.484
271,0.195,38.5,2.121,37,40,7.52,77,N2,L4+14,mannitol,M2_N2_D3,75971.484
272,0.195,57.5,9.192,51,64,11.23,115,N2,L4+14,mannitol,M2_N2_D3,75971.484
273,0.098,34,0,34,34,3.32,34,N2,L4+14,mannitol,M2_N2_D3,75971.484
274,0.195,43,0,43,43,8.398,86,N2,L4+14,mannitol,M2_N2_D3,75971.484
275,2.441,39.32,9.49,30,63,95.996,983,N2,L4+14,mannitol,M2_N2_D3,75971.484
276,0.879,43.111,9.089,33,57,37.891,388,N2,L4+14,mannitol,M2_N2_D3,75971.484
277,0.195,59.5,0.707,59,60,11.621,119,N2,L4+14,mannitol,M2_N2_D3,75971.484
278,0.098,33,0,33,33,3.223,33,N2,L4+14,mannitol,M2_N2_D3,75971.484
279,0.391,54.75,5.679,51,63,21.387,219,N2,L4+14,mannitol,M2_N2_D3,75971.484
280,0.586,44.333,12.91,30,61,25.977,266,N2,L4+14,mannitol,M2_N2_D3,75971.484
281,0.293,44,10.536,34,55,12.891,132,N2,L4+14,mannitol,M2_N2_D3,75971.484
282,0.195,42,2.828,40,44,8.203,84,N2,L4+14,mannitol,M2_N2_D3,75971.484
